Wall time,Step,Value
1695192255.8966448,242,-0.017218591645359993
1695192287.4439144,243,-0.00849138293415308
1695192311.0163515,244,-0.013200819492340088
1695192328.7005062,245,-0.0236402228474617
1695192358.546453,246,-0.012321371585130692
1695192390.7824867,247,-0.017335599288344383
1695192396.350016,248,-0.00687303626909852
1695192417.7770374,249,-0.023854916915297508
1695192468.2687602,250,-0.01240723580121994
1695192503.484012,251,-0.015575486235320568
1695192526.9881372,252,-0.02403438091278076
1695192533.7307367,253,-0.00802411325275898
1695192549.1172976,254,-0.012540450319647789
1695192564.0089228,255,-0.010274037718772888
1695192578.3666008,256,-0.007265329826623201
1695192592.352417,257,-0.010398288257420063
1695192621.8477042,258,-0.024337179958820343
1695192665.815299,259,-0.0158502496778965
1695192678.3564267,260,-0.008205204270780087
1695192698.7084455,261,-0.010490523651242256
1695192729.5479248,262,-0.01276087574660778
1695192745.992666,263,-0.024607134982943535
1695192760.0423868,264,-0.012822774238884449
1695192773.497383,265,-0.012852097861468792
1695192788.4287283,266,-0.014863970689475536
1695192793.69677,267,-0.011588390916585922
1695192835.0032403,268,0.7640969157218933
1695192862.40489,269,-0.018246175721287727
1695192886.093545,270,-0.018290337175130844
1695192941.6506174,271,-0.02500152960419655
1695192966.8997078,272,-0.01503398921340704
1695192975.0789492,273,-0.01506686583161354
1695192988.6231434,274,-0.0006756455404683948
1695192998.65629,275,-0.008623003959655762
1695193030.2890415,276,-0.015121686272323132
1695193061.4179626,277,-0.018523216247558594
1695193068.5242968,278,-0.008262772113084793
1695193106.2948503,279,-0.01859075017273426
1695193119.800687,280,-0.011998539790511131
1695193138.467645,281,-0.015260981395840645
1695193155.2622812,282,-0.018697107210755348
1695193165.0428452,283,-0.009481308050453663
1695193183.8645487,284,-0.01182473637163639
1695193217.5341387,285,-0.025614453479647636
1695193238.2785337,286,-0.010997260920703411
1695193271.3219118,287,-0.010926338844001293
1695193288.2678075,288,-0.015467253513634205
1695193335.9087093,289,-0.02583901770412922
1695193342.1498463,290,-0.009675469249486923
1695193359.0792916,291,-0.014508785679936409
1695193394.1799943,292,-0.013423665426671505
1695193431.8940854,293,-0.019089538604021072
1695193468.639126,294,-0.011724533513188362
1695193496.319441,295,-0.019171128049492836
1695193524.9720438,296,-0.01309258583933115
1695193564.0087516,297,-0.010451558977365494
1695193591.8061094,298,-0.026310110464692116
1695193601.9113917,299,-0.015387389808893204
1695193633.4077144,300,-0.01937217079102993
1695193651.2827065,301,-0.010582029819488525
1695193665.5237617,302,-0.01237315684556961
1695193677.089056,303,-0.01488213799893856
1695193698.5959828,304,-0.013846034184098244
1695193732.1820688,305,-0.009205672889947891
1695193737.11577,306,-0.009152630344033241
1695193754.903478,307,-0.026750078424811363
1695193765.2051747,308,-0.02680364064872265
1695193796.5276892,309,-0.01969343237578869
1695193808.586869,310,-0.00942002609372139
1695193813.5774605,311,-0.009868468157947063
1695193828.12813,312,-0.0089803421869874
1695193857.7510843,313,-0.009242408908903599
1695193881.5654802,314,-0.0198123287409544
1695193896.6061327,315,-0.01985263265669346
1695193916.4435222,316,-0.019891532137989998
1695193962.3061502,317,-0.027180423960089684
1695193972.6283069,318,-0.02721092849969864
1695193993.8534136,319,-0.027285698801279068
1695194012.0741286,320,-0.012753107585012913
1695194025.3187737,321,-0.012775186449289322
1695194049.6356342,322,-0.016449300572276115
1695194054.5781918,323,-0.010974496603012085
1695194078.553195,324,-0.012825246900320053
1695194092.0295267,325,-0.01652638055384159
1695194122.17312,326,-0.009929888881742954
1695194142.1978703,327,-0.01658736914396286
1695194153.948808,328,-0.008305816911160946
1695194168.0920544,329,-0.009500633925199509
1695194201.2839506,330,-0.020351644605398178
1695194207.0488946,331,-0.013038292527198792
1695194213.9311867,332,-0.011130809783935547
1695194231.3910344,333,-0.014484327286481857
1695194265.6776786,334,-0.015813201665878296
1695194283.9784327,335,-0.011217959225177765
1695194292.7997396,336,-0.009322069585323334
1695194324.0035405,337,-0.02802417427301407
1695194332.5398362,338,-0.028075283393263817
1695194372.9385304,339,-0.0206239465624094
1695194384.4634848,340,-0.007673568092286587
1695194415.9065294,341,-0.028203580528497696
1695194429.3567834,342,-0.010194065980613232
1695194465.3062057,343,-0.013192910701036453
1695194492.8625698,344,-0.014729796908795834
1695194521.6747959,345,-0.02080882154405117
1695194557.4167643,346,-0.028434552252292633
1695194579.621145,347,-0.028484918177127838
1695194607.1479862,348,-0.01854311116039753
1695194640.2286868,349,-0.01714688166975975
1695194656.799521,350,-0.017176596447825432
1695194679.8163188,351,-0.017247965559363365
1695194694.9116125,352,-0.007381794508546591
1695194732.7159972,353,-0.021072935312986374
1695194744.6582468,354,-0.009860343299806118
1695194780.1890008,355,-0.013166251592338085
1695194825.1464727,356,-0.01500499714165926
1695194856.5556629,357,0.019161608070135117
1695194863.078121,358,-0.011643584817647934
1695194900.9229493,359,-0.028993692249059677
1695194946.1427433,360,-0.015096739865839481
1695194961.927382,361,-0.013570115901529789
1695194986.6046507,362,-0.021367400884628296
1695194996.6414409,363,-0.010513215325772762
1695195005.8901448,364,-0.010510272346436977
1695195021.383236,365,-0.01022886112332344
1695195049.9880173,366,-0.01521780900657177
1695195095.056181,367,-0.014662323519587517
1695195107.5540462,368,-0.015277836471796036
1695195151.4601214,369,-0.017660818994045258
1695195168.2898102,370,-0.017690306529402733
1695195195.785967,371,-0.0137783819809556
1695195207.8016634,372,-0.013801002874970436
1695195229.2636237,373,-0.029635436832904816
1695195239.799085,374,-0.013848241418600082
1695195249.8761194,375,-0.008336098864674568
1695195292.5740385,376,1.1561378240585327
1695195305.1265326,377,-0.010692301206290722
1695195332.6501849,378,-0.013876606710255146
1695195348.6096368,379,-0.019358932971954346
1695195375.0248168,380,-0.015514046885073185
1695195398.8349617,381,-0.012801120057702065
1695195453.0968115,382,-0.012717929668724537
1695195510.7278957,383,-0.017903504893183708
1695195516.779215,384,-0.012005290016531944
1695195532.3871179,385,-0.02203945815563202
1695195576.3729053,386,-0.011286784894764423
1695195606.1801105,387,-0.01567467860877514
1695195624.779171,388,-0.010866297408938408
1695195651.6691225,389,-0.016920408234000206
1695195673.6705537,390,-0.019673001021146774
1695195690.4768016,391,-0.00875118188560009
1695195697.122714,392,-0.010108405724167824
1695195744.3209438,393,-0.015787852928042412
1695195756.4773395,394,-0.018244203180074692
1695195791.630916,395,-0.014208951964974403
1695195823.3249454,396,-0.02237187884747982
1695195843.0220094,397,-0.018328679725527763
1695195861.26939,398,-0.013099009171128273
1695195873.6561012,399,-0.011025100946426392
1695195893.6649923,400,-0.022490957751870155
1695195903.7854152,401,-0.022408923134207726
1695195922.697452,402,-0.014350992627441883
1695195947.5673788,403,0.013901487924158573
1695195989.3691635,404,-0.030860967934131622
1695196009.414079,405,-0.0160659272223711
1695196021.4884639,406,-0.03095359541475773
1695196033.098043,407,-0.03099958971142769
1695196044.9490852,408,-0.014482865110039711
1695196082.7943726,409,-0.01864965632557869
1695196129.6980288,410,-0.022832851856946945
1695196160.573223,411,-0.031183721497654915
1695196174.0753052,412,-0.03114677034318447
1695196190.1000288,413,1.1693189144134521
1695196206.082498,414,-0.031193731352686882
1695196230.782225,415,-0.024983728304505348
1695196254.772212,416,-0.020327629521489143
1695196280.5851164,417,-0.012528399005532265
1695196314.4105709,418,-0.02298843488097191
1695196329.8570433,419,-0.023024441674351692
1695196335.2588532,420,-0.014705331064760685
1695196345.5356402,421,-0.01137072965502739
1695196354.0015163,422,-0.010489901527762413
1695196387.2031758,423,-0.02310820482671261
1695196401.092821,424,-0.01135819498449564
1695196414.2951417,425,-0.014908364973962307
1695196419.344544,426,-0.009121148847043514
1695196462.069089,427,-0.01264692097902298
1695196512.8044314,428,-0.02322794497013092
1695196551.2233856,429,-0.02326074056327343
1695196563.692864,430,-0.012549491599202156
1695196572.0750637,431,-0.011648587882518768
1695196611.5168002,432,-0.017807520925998688
1695196640.6481285,433,-0.01910976879298687
1695196650.9766772,434,-0.03183608502149582
1695196662.9669268,435,-0.03194583207368851
1695196676.7203174,436,-0.015958230942487717
1695196692.7505217,437,-0.011523712426424026
1695196726.9606166,438,-0.015560694970190525
1695196737.9008367,439,-0.010752630420029163
1695196754.6287916,440,-0.023561302572488785
1695196781.459121,441,-0.023591428995132446
1695196802.4394464,442,-0.023620668798685074
1695196825.406388,443,-0.0236529354006052
1695196848.2164874,444,-0.019377442076802254
1695196855.1099284,445,-0.009388123638927937
1695196863.251145,446,-0.010828359983861446
1695196868.0773895,447,-0.015116318129003048
1695196907.350709,448,-0.023771679028868675
1695196921.9807813,449,-0.0102476105093956
1695196949.4262424,450,-0.013916239142417908
1695196969.5455277,451,1.5261154174804688
1695196977.7875917,452,-0.010837303474545479
1695197002.685598,453,-0.014448161236941814
1695197022.4820096,454,0.17360873520374298
1695197038.3296473,455,-0.019579986110329628
1695197065.683601,456,-0.023965131491422653
1695197081.3509052,457,-0.017011288553476334
1695197089.3009667,458,-0.015284676104784012
1695197098.1968865,459,-0.00985123310238123
1695197113.6982281,460,-0.024061474949121475
1695197125.6235197,461,-0.01031697541475296
1695197130.5528271,462,-0.013144056312739849
1695197163.9623773,463,-0.03290071710944176
1695197170.4588025,464,-0.016460997983813286
1695197180.9092643,465,-0.015379286371171474
1695197207.6266532,466,-0.017159605398774147
1695197222.8463302,467,-0.024235641583800316
1695197278.1183898,468,-0.013230975717306137
1695197293.0884812,469,-0.024297073483467102
1695197305.2795873,470,-0.01954212225973606
1695197333.9136572,471,-0.03320320323109627
1695197341.2985125,472,-0.020064465701580048
1695197375.604367,473,3.5483181476593018
1695197414.4009538,474,-0.020932061597704887
1695197453.4734237,475,-0.019347496330738068
1695197460.0754068,476,-0.012913619168102741
1695197475.7593644,477,-0.011625316925346851
1695197507.003284,478,0.10712462663650513
1695197538.286926,479,-0.019425243139266968
1695197557.1686163,480,-0.009715933352708817
1695197572.967341,481,-0.016864145174622536
1695197581.4353397,482,-0.011177313514053822
1695197587.400846,483,-0.015240115113556385
1695197595.9574203,484,-0.015293082222342491
1695197624.2707922,485,-0.013237996026873589
1695197640.6612794,486,-0.010229960083961487
1695197654.364133,487,0.03577587381005287
1695197679.9551156,488,-0.019577691331505775
1695197694.5768008,489,-0.012034761719405651
1695197717.000766,490,-0.019711827859282494
1695197726.6211302,491,-0.005141729023307562
1695197734.7500184,492,-0.011993857100605965
1695197742.0337472,493,-0.013097304850816727
1695197776.0164282,494,-0.02130124717950821
1695197799.0647547,495,-0.014996789395809174
1695197826.9219432,496,-0.032863982021808624
1695197850.196452,497,-0.0197887122631073
1695197868.5421684,498,-0.01974964700639248
1695197878.2110748,499,-0.008979840204119682
1695197893.4868112,500,-0.013186929747462273
1695197921.4254904,501,-0.019801458343863487
1695197932.2811441,502,-0.011008328758180141
1695197942.0930693,503,-0.03306712955236435
1695197950.422536,504,-0.014887695200741291
1695197959.7715454,505,-0.012860200367867947
1695197969.7712758,506,-0.009349378757178783
1695197977.9775538,507,-0.009943928569555283
1695198029.6429694,508,-0.014221320860087872
1695198035.431045,509,-0.010802000761032104
1695198086.4603977,510,-0.015512010082602501
1695198095.1513648,511,-0.009979373775422573
1695198126.199477,512,-0.02442854642868042
1695198160.1005242,513,-0.021674413233995438
1695198183.8704782,514,-0.015577898360788822
1695198205.8487053,515,-0.017379935830831528
1695198227.6191165,516,-0.02454356849193573
1695198251.579285,517,-0.0108833909034729
1695198282.131595,518,-0.021552955731749535
1695198312.3070016,519,-0.03357256203889847
1695198322.660952,520,-0.024644991382956505
1695198332.5213556,521,-0.009434670209884644
1695198341.147536,522,-0.024690942838788033
1695198379.3700705,523,-0.015726134181022644
1695198390.9043002,524,-0.013494469225406647
1695198415.8424175,525,-0.029257342219352722
1695198429.1827285,526,1.2520627975463867
1695198466.597843,527,-0.014338169246912003
1695198509.4056196,528,0.0043967776000499725
1695198524.2302792,529,-0.024804994463920593
1695198550.1253934,530,-0.009852954186499119
1695198566.3781724,531,-0.03388787433505058
1695198606.208956,532,0.07997624576091766
1695198634.2156892,533,-0.017656970769166946
1695198649.6325135,534,-0.013595487922430038
1695198662.2793267,535,-0.03402384743094444
1695198677.431741,536,-0.024975573644042015
1695198706.939475,537,-0.025003956630825996
1695198739.25163,538,-0.02218552492558956
1695198751.323554,539,-0.020501863211393356
1695198761.9699697,540,-0.009666256606578827
1695198788.6885629,541,-0.017111223191022873
1695198814.4870687,542,-0.02513468824326992
1695198843.013882,543,-0.03431609645485878
1695198855.655673,544,-0.020608186721801758
1695198885.020755,545,-0.013752250000834465
1695198915.2498596,546,-0.0205680001527071
1695198946.590508,547,-0.020666474476456642
1695198966.1570864,548,-0.010832780972123146
1695198978.2603097,549,-0.015766363590955734
1695199000.5980058,550,-0.01271806564182043
1695199038.0642128,551,-0.017969593405723572
1695199070.4233809,552,-0.025373712182044983
1695199094.304372,553,-0.02078315056860447
1695199136.8297303,554,1.118955135345459
1695199148.7530077,555,-0.012547622434794903
1695199173.3787735,556,-0.03472522273659706
1695199212.410846,557,-0.022590409964323044
1695199237.8585975,558,-0.01739341765642166
1695199257.646716,559,-0.025545993819832802
1695199275.7747693,560,-0.02092021517455578
1695199292.0264714,561,-0.01148158684372902
1695199309.4634006,562,-0.011968235485255718
1695199334.4572546,563,-0.02096749283373356
1695199352.561034,564,-0.025657275691628456
1695199381.7850153,565,-0.013302027247846127
1695199396.6886027,566,-0.015021475963294506
1695199407.0645604,567,6.12756457485375e-06
1695199413.7793655,568,-0.010916495695710182
1695199440.3027759,569,-0.010922443121671677
1695199455.816916,570,-0.016402067616581917
1695199473.0539584,571,-0.03520013391971588
1695199494.1845512,572,-0.01832008920609951
1695199508.7994123,573,1.1373369693756104
1695199517.084391,574,-0.010544742457568645
1695199531.3556447,575,-0.009377846494317055
1695199543.333666,576,-0.03522013872861862
1695199560.050435,577,0.014649921096861362
1695199585.8284652,578,-0.03515050932765007
1695199590.941011,579,-0.013112620450556278
1695199644.9455464,580,-0.02118164300918579
1695199665.2339656,581,-0.016159873455762863
1695199674.4667118,582,-0.010673229582607746
1695199686.4961498,583,-0.02597722038626671
1695199708.2577264,584,-0.021275468170642853
1695199730.8319407,585,-0.011150849051773548
1695199771.103388,586,-0.01508945319801569
1695199781.645458,587,-0.018485073000192642
1695199788.1818726,588,-0.011160871013998985
1695199821.3306506,589,-0.01851312629878521
1695199843.0712485,590,-0.02138540707528591
1695199876.324247,591,-0.02616635151207447
1695199902.2086096,592,-0.016749687492847443
1695199924.403475,593,-0.014289445243775845
1695199957.1087475,594,-0.020021378993988037
1695199966.8362472,595,-0.014309411868453026
1695199996.7705069,596,-0.012887110933661461
1695200002.8007348,597,-0.0168183371424675
1695200024.720256,598,-0.03585498780012131
1695200057.1962342,599,-0.01640160381793976
1695200067.4868157,600,-0.012307637371122837
1695200096.7916405,601,-0.02335761860013008
1695200106.329737,602,-0.014547492377460003
1695200138.8843966,603,-0.01679680496454239
1695200165.531367,604,-0.01681145653128624
1695200190.1887186,605,-0.026452407240867615
1695200239.0341952,606,-0.018771803006529808
